Src,Dst,Total,TCP,UDP,ICMP,othProto,ARP,others
192.168.10.17,157.240.2.25,581,581.0,0.0,0.0,0.0,0.0,0.0
157.240.2.25,192.168.10.17,591,591.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,96.6.167.135,32,32.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,52.16.49.199,13,13.0,0.0,0.0,0.0,0.0,0.0
96.6.167.135,192.168.10.5,30,30.0,0.0,0.0,0.0,0.0,0.0
52.16.49.199,192.168.10.17,12,12.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,68.67.178.252,267,267.0,0.0,0.0,0.0,0.0,0.0
68.67.178.252,192.168.10.17,323,323.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,34.192.94.202,21,21.0,0.0,0.0,0.0,0.0,0.0
34.192.94.202,192.168.10.17,19,19.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,157.240.2.35,308,308.0,0.0,0.0,0.0,0.0,0.0
157.240.2.35,192.168.10.17,257,257.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,54.171.192.108,17,17.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,195.88.55.23,11,11.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,68.67.178.109,126,126.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,172.82.206.2,30,30.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,54.174.165.213,16,16.0,0.0,0.0,0.0,0.0,0.0
68.67.178.109,192.168.10.17,144,144.0,0.0,0.0,0.0,0.0,0.0
54.171.192.108,192.168.10.17,16,16.0,0.0,0.0,0.0,0.0,0.0
172.82.206.2,192.168.10.17,38,38.0,0.0,0.0,0.0,0.0,0.0
54.174.165.213,192.168.10.17,17,17.0,0.0,0.0,0.0,0.0,0.0
195.88.55.23,192.168.10.17,12,12.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,37.157.2.26,30,30.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,77.88.106.123,12,12.0,0.0,0.0,0.0,0.0,0.0
37.157.2.26,192.168.10.17,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,68.67.178.196,189,189.0,0.0,0.0,0.0,0.0,0.0
77.88.106.123,192.168.10.17,11,11.0,0.0,0.0,0.0,0.0,0.0
68.67.178.196,192.168.10.17,206,206.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,52.30.60.225,19,19.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,185.167.164.39,66,66.0,0.0,0.0,0.0,0.0,0.0
185.167.164.39,192.168.10.17,46,46.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,37.157.2.42,63,63.0,0.0,0.0,0.0,0.0,0.0
52.30.60.225,192.168.10.17,18,18.0,0.0,0.0,0.0,0.0,0.0
37.157.2.42,192.168.10.17,43,43.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,66.235.147.244,22,22.0,0.0,0.0,0.0,0.0,0.0
66.235.147.244,192.168.10.5,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,23.100.50.51,22,22.0,0.0,0.0,0.0,0.0,0.0
23.100.50.51,192.168.10.17,18,18.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,104.88.82.33,88,88.0,0.0,0.0,0.0,0.0,0.0
104.88.82.33,192.168.10.17,99,99.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,172.217.2.162,22,22.0,0.0,0.0,0.0,0.0,0.0
172.217.2.162,192.168.10.17,19,19.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,213.155.156.180,9,9.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,199.38.164.55,13,13.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,52.205.152.172,26,26.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,66.110.99.16,117,117.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,72.21.206.140,19,19.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,107.178.242.85,89,89.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,52.20.242.25,12,12.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,66.155.106.152,10,10.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,176.34.120.242,18,18.0,0.0,0.0,0.0,0.0,0.0
199.38.164.55,192.168.10.17,11,11.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,54.65.100.239,16,16.0,0.0,0.0,0.0,0.0,0.0
66.110.99.16,192.168.10.17,117,117.0,0.0,0.0,0.0,0.0,0.0
52.205.152.172,192.168.10.17,19,19.0,0.0,0.0,0.0,0.0,0.0
72.21.206.140,192.168.10.17,17,17.0,0.0,0.0,0.0,0.0,0.0
52.20.242.25,192.168.10.17,8,8.0,0.0,0.0,0.0,0.0,0.0
107.178.242.85,192.168.10.17,82,82.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,34.228.131.61,38,38.0,0.0,0.0,0.0,0.0,0.0
213.155.156.180,192.168.10.17,8,8.0,0.0,0.0,0.0,0.0,0.0
66.155.106.152,192.168.10.17,11,11.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,52.7.214.54,18,18.0,0.0,0.0,0.0,0.0,0.0
34.228.131.61,192.168.10.17,32,32.0,0.0,0.0,0.0,0.0,0.0
176.34.120.242,192.168.10.17,15,15.0,0.0,0.0,0.0,0.0,0.0
52.7.214.54,192.168.10.17,15,15.0,0.0,0.0,0.0,0.0,0.0
54.65.100.239,192.168.10.17,14,14.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,52.84.143.4,46,46.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,199.96.57.6,109,109.0,0.0,0.0,0.0,0.0,0.0
52.84.143.4,192.168.10.17,37,37.0,0.0,0.0,0.0,0.0,0.0
192.168.10.17,68.67.180.138,61,61.0,0.0,0.0,0.0,0.0,0.0
199.96.57.6,192.168.10.5,115,115.0,0.0,0.0,0.0,0.0,0.0
68.67.180.138,192.168.10.17,65,65.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,133.237.17.2,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,66.235.139.17,74,74.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,183.79.248.124,155,155.0,0.0,0.0,0.0,0.0,0.0
66.235.139.17,192.168.10.5,84,84.0,0.0,0.0,0.0,0.0,0.0
133.237.17.2,192.168.10.5,27,27.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,72.247.71.12,64,64.0,0.0,0.0,0.0,0.0,0.0
72.247.71.12,192.168.10.5,59,59.0,0.0,0.0,0.0,0.0,0.0
183.79.248.124,192.168.10.5,155,155.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,183.79.215.140,40,40.0,0.0,0.0,0.0,0.0,0.0
183.79.215.140,192.168.10.5,42,42.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,54.250.208.210,33,33.0,0.0,0.0,0.0,0.0,0.0
54.250.208.210,192.168.10.5,34,34.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,52.196.224.177,31,31.0,0.0,0.0,0.0,0.0,0.0
52.196.224.177,192.168.10.5,30,30.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,52.84.145.128,25,25.0,0.0,0.0,0.0,0.0,0.0
52.84.145.128,192.168.10.5,24,24.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,54.178.183.92,46,46.0,0.0,0.0,0.0,0.0,0.0
54.178.183.92,192.168.10.5,38,38.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,172.217.2.162,23,23.0,0.0,0.0,0.0,0.0,0.0
172.217.2.162,192.168.10.5,22,22.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,115.127.226.66,30,30.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,183.79.195.230,21,21.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,34.195.109.209,26,26.0,0.0,0.0,0.0,0.0,0.0
34.195.109.209,192.168.10.5,23,23.0,0.0,0.0,0.0,0.0,0.0
115.127.226.66,192.168.10.5,29,29.0,0.0,0.0,0.0,0.0,0.0
183.79.195.230,192.168.10.5,19,19.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,172.217.3.109,33,33.0,0.0,0.0,0.0,0.0,0.0
172.217.3.109,192.168.10.5,29,29.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,54.249.254.148,24,24.0,0.0,0.0,0.0,0.0,0.0
54.249.254.148,192.168.10.5,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,182.22.67.118,18,18.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,115.127.226.2,27,27.0,0.0,0.0,0.0,0.0,0.0
182.22.67.118,192.168.10.5,17,17.0,0.0,0.0,0.0,0.0,0.0
115.127.226.2,192.168.10.5,26,26.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,210.160.193.169,18,18.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,74.125.22.108,57,57.0,0.0,0.0,0.0,0.0,0.0
74.125.22.108,192.168.10.12,75,75.0,0.0,0.0,0.0,0.0,0.0
210.160.193.169,192.168.10.5,15,15.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,14.128.25.249,60,60.0,0.0,0.0,0.0,0.0,0.0
14.128.25.249,192.168.10.5,63,63.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,202.241.208.52,22,22.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,104.88.109.36,27,27.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,52.197.141.185,25,25.0,0.0,0.0,0.0,0.0,0.0
104.88.109.36,192.168.10.5,29,29.0,0.0,0.0,0.0,0.0,0.0
202.241.208.52,192.168.10.5,22,22.0,0.0,0.0,0.0,0.0,0.0
52.197.141.185,192.168.10.5,26,26.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,202.232.238.39,9,9.0,0.0,0.0,0.0,0.0,0.0
202.232.238.39,192.168.10.5,10,10.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,52.199.236.142,25,25.0,0.0,0.0,0.0,0.0,0.0
52.199.236.142,192.168.10.5,24,24.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,151.101.44.69,1364,1364.0,0.0,0.0,0.0,0.0,0.0
151.101.44.69,192.168.10.14,2201,2201.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,210.160.193.168,18,18.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,104.88.82.68,239,239.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,203.138.206.56,17,17.0,0.0,0.0,0.0,0.0,0.0
104.88.82.68,192.168.10.14,269,269.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,13.113.197.64,24,24.0,0.0,0.0,0.0,0.0,0.0
210.160.193.168,192.168.10.5,14,14.0,0.0,0.0,0.0,0.0,0.0
203.138.206.56,192.168.10.5,18,18.0,0.0,0.0,0.0,0.0,0.0
13.113.197.64,192.168.10.5,19,19.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,172.217.10.10,117,117.0,0.0,0.0,0.0,0.0,0.0
172.217.10.10,192.168.10.14,125,125.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.84.59.171,58,58.0,0.0,0.0,0.0,0.0,0.0
52.84.59.171,192.168.10.14,53,53.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,172.217.12.168,122,122.0,0.0,0.0,0.0,0.0,0.0
172.217.12.168,192.168.10.14,127,127.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.84.64.79,54,54.0,0.0,0.0,0.0,0.0,0.0
52.84.64.79,192.168.10.14,41,41.0,0.0,0.0,0.0,0.0,0.0
192.168.10.19,54.92.121.152,12,12.0,0.0,0.0,0.0,0.0,0.0
54.92.121.152,192.168.10.19,12,12.0,0.0,0.0,0.0,0.0,0.0
192.168.10.19,54.178.249.132,14,14.0,0.0,0.0,0.0,0.0,0.0
54.178.249.132,192.168.10.19,14,14.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.84.145.16,45,45.0,0.0,0.0,0.0,0.0,0.0
52.84.145.16,192.168.10.14,63,63.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.94.232.33,56,56.0,0.0,0.0,0.0,0.0,0.0
52.94.232.33,192.168.10.14,60,60.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.15.4.10,182,182.0,0.0,0.0,0.0,0.0,0.0
23.15.4.10,192.168.10.14,174,174.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.111.9.30,29,29.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,72.5.205.33,18,18.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,54.209.235.232,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.111.11.222,12,12.0,0.0,0.0,0.0,0.0,0.0
23.111.9.30,192.168.10.14,26,26.0,0.0,0.0,0.0,0.0,0.0
23.111.11.222,192.168.10.14,11,11.0,0.0,0.0,0.0,0.0,0.0
72.5.205.33,192.168.10.14,15,15.0,0.0,0.0,0.0,0.0,0.0
54.209.235.232,192.168.10.14,17,17.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.63.187.140,30,30.0,0.0,0.0,0.0,0.0,0.0
23.63.187.140,192.168.10.14,33,33.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,54.225.210.102,110,110.0,0.0,0.0,0.0,0.0,0.0
54.225.210.102,192.168.10.14,95,95.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,34.201.79.55,25,25.0,0.0,0.0,0.0,0.0,0.0
34.201.79.55,192.168.10.14,23,23.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,172.217.7.3,27,27.0,0.0,0.0,0.0,0.0,0.0
172.217.7.3,192.168.10.14,25,25.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.84.145.176,20,20.0,0.0,0.0,0.0,0.0,0.0
52.84.145.176,192.168.10.14,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.20.214.180,15,15.0,0.0,0.0,0.0,0.0,0.0
52.20.214.180,192.168.10.14,14,14.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,74.125.29.156,49,49.0,0.0,0.0,0.0,0.0,0.0
74.125.29.156,192.168.10.14,43,43.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,198.54.12.127,64,64.0,0.0,0.0,0.0,0.0,0.0
198.54.12.127,192.168.10.14,59,59.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,54.152.24.232,23,23.0,0.0,0.0,0.0,0.0,0.0
54.152.24.232,192.168.10.14,21,21.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,104.88.83.152,30,30.0,0.0,0.0,0.0,0.0,0.0
104.88.83.152,192.168.10.14,28,28.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,74.119.118.67,93,93.0,0.0,0.0,0.0,0.0,0.0
74.119.118.67,192.168.10.14,102,102.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,104.106.251.5,30,30.0,0.0,0.0,0.0,0.0,0.0
104.106.251.5,192.168.10.14,29,29.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.84.8.46,70,70.0,0.0,0.0,0.0,0.0,0.0
52.84.8.46,192.168.10.14,71,71.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.34.178.251,17,17.0,0.0,0.0,0.0,0.0,0.0
52.34.178.251,192.168.10.14,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,34.225.90.101,86,86.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.23.171.82,32,32.0,0.0,0.0,0.0,0.0,0.0
34.225.90.101,192.168.10.14,79,79.0,0.0,0.0,0.0,0.0,0.0
23.23.171.82,192.168.10.14,29,29.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.0.26.209,84,84.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.44.215.254,17,17.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,156.154.202.36,26,26.0,0.0,0.0,0.0,0.0,0.0
52.0.26.209,192.168.10.14,78,78.0,0.0,0.0,0.0,0.0,0.0
52.44.215.254,192.168.10.14,16,16.0,0.0,0.0,0.0,0.0,0.0
156.154.202.36,192.168.10.14,32,32.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,8.43.72.37,84,84.0,0.0,0.0,0.0,0.0,0.0
8.43.72.37,192.168.10.14,74,74.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,34.209.176.190,94,94.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,208.81.233.48,10,10.0,0.0,0.0,0.0,0.0,0.0
208.81.233.48,192.168.10.14,11,11.0,0.0,0.0,0.0,0.0,0.0
34.209.176.190,192.168.10.14,87,87.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,8.39.37.35,214,214.0,0.0,0.0,0.0,0.0,0.0
8.39.37.35,192.168.10.14,189,189.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.38.154.51,26,26.0,0.0,0.0,0.0,0.0,0.0
52.38.154.51,192.168.10.14,21,21.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,34.197.172.177,25,25.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,38.106.10.132,42,42.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.21.71.82,36,36.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,54.196.164.240,43,43.0,0.0,0.0,0.0,0.0,0.0
34.197.172.177,192.168.10.14,23,23.0,0.0,0.0,0.0,0.0,0.0
23.21.71.82,192.168.10.14,34,34.0,0.0,0.0,0.0,0.0,0.0
54.196.164.240,192.168.10.14,36,36.0,0.0,0.0,0.0,0.0,0.0
38.106.10.132,192.168.10.14,38,38.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,34.200.93.233,28,28.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.202.9.62,34,34.0,0.0,0.0,0.0,0.0,0.0
34.200.93.233,192.168.10.14,26,26.0,0.0,0.0,0.0,0.0,0.0
52.202.9.62,192.168.10.14,33,33.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,176.41.133.10,49,49.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,107.23.112.131,21,21.0,0.0,0.0,0.0,0.0,0.0
107.23.112.131,192.168.10.14,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,34.199.147.230,10,10.0,0.0,0.0,0.0,0.0,0.0
34.199.147.230,192.168.10.14,9,9.0,0.0,0.0,0.0,0.0,0.0
176.41.133.10,192.168.10.15,64,64.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,104.16.24.216,50,50.0,0.0,0.0,0.0,0.0,0.0
104.16.24.216,192.168.10.15,44,44.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,54.71.228.147,26,26.0,0.0,0.0,0.0,0.0,0.0
54.71.228.147,192.168.10.14,23,23.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,8.43.72.64,21,21.0,0.0,0.0,0.0,0.0,0.0
8.43.72.64,192.168.10.14,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,74.201.229.68,85,85.0,0.0,0.0,0.0,0.0,0.0
74.201.229.68,192.168.10.14,84,84.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.20.109.239,16,16.0,0.0,0.0,0.0,0.0,0.0
52.20.109.239,192.168.10.14,15,15.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,172.217.12.168,116,116.0,0.0,0.0,0.0,0.0,0.0
172.217.12.168,192.168.10.15,136,136.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,176.41.133.54,18,18.0,0.0,0.0,0.0,0.0,0.0
176.41.133.54,192.168.10.15,15,15.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,104.16.27.235,52,52.0,0.0,0.0,0.0,0.0,0.0
104.16.27.235,192.168.10.14,46,46.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,50.116.194.21,116,116.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,54.225.245.198,24,24.0,0.0,0.0,0.0,0.0,0.0
50.116.194.21,192.168.10.14,107,107.0,0.0,0.0,0.0,0.0,0.0
54.225.245.198,192.168.10.14,22,22.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,67.226.210.14,18,18.0,0.0,0.0,0.0,0.0,0.0
67.226.210.14,192.168.10.14,15,15.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,172.217.2.162,46,46.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.9.58.244,15,15.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,149.56.30.198,66,66.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,91.235.64.222,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,91.235.64.223,16,16.0,0.0,0.0,0.0,0.0,0.0
172.217.2.162,192.168.10.15,42,42.0,0.0,0.0,0.0,0.0,0.0
149.56.30.198,192.168.10.14,48,48.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,37.140.238.35,32,32.0,0.0,0.0,0.0,0.0,0.0
52.9.58.244,192.168.10.14,14,14.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,199.96.57.6,112,112.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,104.88.83.56,35,35.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,74.119.117.74,13,13.0,0.0,0.0,0.0,0.0,0.0
91.235.64.223,192.168.10.15,11,11.0,0.0,0.0,0.0,0.0,0.0
91.235.64.222,192.168.10.15,11,11.0,0.0,0.0,0.0,0.0,0.0
104.88.83.56,192.168.10.15,48,48.0,0.0,0.0,0.0,0.0,0.0
199.96.57.6,192.168.10.15,117,117.0,0.0,0.0,0.0,0.0,0.0
37.140.238.35,192.168.10.15,29,29.0,0.0,0.0,0.0,0.0,0.0
74.119.117.74,192.168.10.15,13,13.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,185.86.138.79,23,23.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.84.145.72,71,71.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,107.178.240.89,66,66.0,0.0,0.0,0.0,0.0,0.0
52.84.145.72,192.168.10.14,63,63.0,0.0,0.0,0.0,0.0,0.0
185.86.138.79,192.168.10.14,24,24.0,0.0,0.0,0.0,0.0,0.0
107.178.240.89,192.168.10.14,56,56.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,54.243.34.245,77,77.0,0.0,0.0,0.0,0.0,0.0
54.243.34.245,192.168.10.15,68,68.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,74.119.118.82,27,27.0,0.0,0.0,0.0,0.0,0.0
74.119.118.82,192.168.10.15,24,24.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,40.118.61.204,14,14.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,74.125.29.154,43,43.0,0.0,0.0,0.0,0.0,0.0
40.118.61.204,192.168.10.15,13,13.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.208.165.24,254,254.0,0.0,0.0,0.0,0.0,0.0
74.125.29.154,192.168.10.15,46,46.0,0.0,0.0,0.0,0.0,0.0
23.208.165.24,192.168.10.14,226,226.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,172.217.10.100,17,17.0,0.0,0.0,0.0,0.0,0.0
172.217.10.100,192.168.10.15,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,178.250.2.85,24,24.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,199.59.150.44,33,33.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,104.244.55.20,22,22.0,0.0,0.0,0.0,0.0,0.0
104.244.55.20,192.168.10.15,19,19.0,0.0,0.0,0.0,0.0,0.0
199.59.150.44,192.168.10.15,29,29.0,0.0,0.0,0.0,0.0,0.0
178.250.2.85,192.168.10.15,25,25.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,209.15.36.34,62,62.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,204.2.255.234,39,39.0,0.0,0.0,0.0,0.0,0.0
204.2.255.234,192.168.10.14,38,38.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,172.217.7.3,68,68.0,0.0,0.0,0.0,0.0,0.0
172.217.7.3,192.168.10.15,63,63.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,178.250.2.77,13,13.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,199.59.150.42,53,53.0,0.0,0.0,0.0,0.0,0.0
178.250.2.77,192.168.10.15,14,14.0,0.0,0.0,0.0,0.0,0.0
199.59.150.42,192.168.10.15,58,58.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,192.82.242.23,21,21.0,0.0,0.0,0.0,0.0,0.0
192.82.242.23,192.168.10.14,24,24.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,52.84.145.136,34,34.0,0.0,0.0,0.0,0.0,0.0
52.84.145.136,192.168.10.15,32,32.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,34.194.147.124,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,52.20.2.57,26,26.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,151.101.128.166,12,12.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,68.67.178.109,204,204.0,0.0,0.0,0.0,0.0,0.0
34.194.147.124,192.168.10.15,14,14.0,0.0,0.0,0.0,0.0,0.0
151.101.128.166,192.168.10.15,12,12.0,0.0,0.0,0.0,0.0,0.0
52.20.2.57,192.168.10.15,23,23.0,0.0,0.0,0.0,0.0,0.0
68.67.178.109,192.168.10.15,225,225.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.216.19.88,10,10.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,52.2.5.150,39,39.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,23.251.132.175,12,12.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,52.84.145.243,213,213.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,195.93.42.2,16,16.0,0.0,0.0,0.0,0.0,0.0
52.84.145.243,192.168.10.15,257,257.0,0.0,0.0,0.0,0.0,0.0
52.2.5.150,192.168.10.15,34,34.0,0.0,0.0,0.0,0.0,0.0
52.216.19.88,192.168.10.14,11,11.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,213.95.181.107,5,5.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,185.86.138.16,33,33.0,0.0,0.0,0.0,0.0,0.0
23.251.132.175,192.168.10.15,10,10.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.6.185.139,34,34.0,0.0,0.0,0.0,0.0,0.0
195.93.42.2,192.168.10.15,11,11.0,0.0,0.0,0.0,0.0,0.0
52.6.185.139,192.168.10.14,32,32.0,0.0,0.0,0.0,0.0,0.0
185.86.138.16,192.168.10.15,29,29.0,0.0,0.0,0.0,0.0,0.0
213.95.181.107,192.168.10.15,4,4.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,54.210.220.88,43,43.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,195.93.42.12,60,60.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,52.73.123.67,36,36.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,98.139.225.35,98,98.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,52.7.37.173,14,14.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,151.101.46.2,52,52.0,0.0,0.0,0.0,0.0,0.0
98.139.225.35,192.168.10.15,96,96.0,0.0,0.0,0.0,0.0,0.0
