Src,Dst,Total,TCP,UDP,ICMP,othProto,ARP,others
151.101.21.108,192.168.10.9,96,96.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,151.101.20.207,73,73.0,0.0,0.0,0.0,0.0,0.0
151.101.20.207,192.168.10.9,74,74.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,54.235.185.192,38,38.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.44.126.167,23,23.0,0.0,0.0,0.0,0.0,0.0
54.235.185.192,192.168.10.9,32,32.0,0.0,0.0,0.0,0.0,0.0
52.44.126.167,192.168.10.9,25,25.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,172.217.12.142,839,839.0,0.0,0.0,0.0,0.0,0.0
172.217.12.142,192.168.10.9,1186,1186.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.84.145.207,206,206.0,0.0,0.0,0.0,0.0,0.0
52.84.145.207,192.168.10.9,304,304.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.72.197.111,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,54.192.37.41,23,23.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,8.43.72.98,158,158.0,0.0,0.0,0.0,0.0,0.0
54.192.37.41,192.168.10.15,21,21.0,0.0,0.0,0.0,0.0,0.0
52.72.197.111,192.168.10.9,16,16.0,0.0,0.0,0.0,0.0,0.0
8.43.72.98,192.168.10.9,150,150.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,184.169.142.67,34,34.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,23.208.217.74,11,11.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,74.121.138.87,65,65.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,204.79.197.200,159,159.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,198.8.70.211,14,14.0,0.0,0.0,0.0,0.0,0.0
23.208.217.74,192.168.10.9,10,10.0,0.0,0.0,0.0,0.0,0.0
74.121.138.87,192.168.10.9,62,62.0,0.0,0.0,0.0,0.0,0.0
204.79.197.200,192.168.10.9,192,192.0,0.0,0.0,0.0,0.0,0.0
184.169.142.67,192.168.10.9,26,26.0,0.0,0.0,0.0,0.0,0.0
198.8.70.211,192.168.10.9,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.206.85.2,119,119.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,172.217.6.200,108,108.0,0.0,0.0,0.0,0.0,0.0
52.206.85.2,192.168.10.9,107,107.0,0.0,0.0,0.0,0.0,0.0
172.217.6.200,192.168.10.15,122,122.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,38.93.140.11,23,23.0,0.0,0.0,0.0,0.0,0.0
38.93.140.11,192.168.10.15,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,69.43.132.198,21,21.0,0.0,0.0,0.0,0.0,0.0
69.43.132.198,192.168.10.15,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,54.192.37.132,22,22.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,68.67.178.184,19,19.0,0.0,0.0,0.0,0.0,0.0
54.192.37.132,192.168.10.15,21,21.0,0.0,0.0,0.0,0.0,0.0
68.67.178.184,192.168.10.9,18,18.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,165.254.34.233,65,65.0,0.0,0.0,0.0,0.0,0.0
165.254.34.233,192.168.10.9,81,81.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,69.31.33.227,1063,1063.0,0.0,0.0,0.0,0.0,0.0
69.31.33.227,192.168.10.9,1273,1273.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,68.67.180.138,26,26.0,0.0,0.0,0.0,0.0,0.0
68.67.180.138,192.168.10.9,27,27.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,208.81.233.48,314,314.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,69.169.86.39,53,53.0,0.0,0.0,0.0,0.0,0.0
208.81.233.48,192.168.10.9,247,247.0,0.0,0.0,0.0,0.0,0.0
69.169.86.39,192.168.10.9,53,53.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,199.244.50.41,411,411.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,68.67.178.137,174,174.0,0.0,0.0,0.0,0.0,0.0
68.67.178.137,192.168.10.9,225,225.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,184.73.229.114,17,17.0,0.0,0.0,0.0,0.0,0.0
199.244.50.41,192.168.10.9,340,340.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,172.217.10.130,101,101.0,0.0,0.0,0.0,0.0,0.0
184.73.229.114,192.168.10.15,15,15.0,0.0,0.0,0.0,0.0,0.0
172.217.10.130,192.168.10.15,96,96.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,68.67.178.138,41,41.0,0.0,0.0,0.0,0.0,0.0
68.67.178.138,192.168.10.15,37,37.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,209.85.201.156,39,39.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,172.217.9.226,22,22.0,0.0,0.0,0.0,0.0,0.0
172.217.9.226,192.168.10.15,20,20.0,0.0,0.0,0.0,0.0,0.0
209.85.201.156,192.168.10.15,45,45.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,31.13.80.12,205,205.0,0.0,0.0,0.0,0.0,0.0
31.13.80.12,192.168.10.15,215,215.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,74.119.118.82,51,51.0,0.0,0.0,0.0,0.0,0.0
74.119.118.82,192.168.10.15,49,49.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,172.217.10.132,58,58.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,31.13.73.36,21,21.0,0.0,0.0,0.0,0.0,0.0
172.217.10.132,192.168.10.15,50,50.0,0.0,0.0,0.0,0.0,0.0
31.13.73.36,192.168.10.15,18,18.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,74.119.118.84,44,44.0,0.0,0.0,0.0,0.0,0.0
74.119.118.84,192.168.10.15,46,46.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,151.101.45.108,32,32.0,0.0,0.0,0.0,0.0,0.0
151.101.45.108,192.168.10.9,36,36.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,173.241.242.220,421,421.0,0.0,0.0,0.0,0.0,0.0
173.241.242.220,192.168.10.9,425,425.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,72.30.2.182,57,57.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.94.232.32,22,22.0,0.0,0.0,0.0,0.0,0.0
72.30.2.182,192.168.10.9,51,51.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,161.170.236.122,44,44.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.73.182.32,35,35.0,0.0,0.0,0.0,0.0,0.0
52.94.232.32,192.168.10.9,12,12.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.22.17.184,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.205.153.11,15,15.0,0.0,0.0,0.0,0.0,0.0
161.170.236.122,192.168.10.9,33,33.0,0.0,0.0,0.0,0.0,0.0
52.73.182.32,192.168.10.9,32,32.0,0.0,0.0,0.0,0.0,0.0
52.22.17.184,192.168.10.9,17,17.0,0.0,0.0,0.0,0.0,0.0
52.205.153.11,192.168.10.9,13,13.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,199.187.193.130,46,46.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,54.241.244.90,24,24.0,0.0,0.0,0.0,0.0,0.0
199.187.193.130,192.168.10.9,46,46.0,0.0,0.0,0.0,0.0,0.0
54.241.244.90,192.168.10.9,14,14.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.24.177.179,35,35.0,0.0,0.0,0.0,0.0,0.0
52.24.177.179,192.168.10.9,34,34.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.84.140.151,24,24.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,204.2.197.211,30,30.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,35.167.226.133,108,108.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,72.249.192.66,21,21.0,0.0,0.0,0.0,0.0,0.0
52.84.140.151,192.168.10.9,21,21.0,0.0,0.0,0.0,0.0,0.0
72.249.192.66,192.168.10.9,22,22.0,0.0,0.0,0.0,0.0,0.0
204.2.197.211,192.168.10.9,28,28.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,192.243.250.36,29,29.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.204.10.102,13,13.0,0.0,0.0,0.0,0.0,0.0
192.243.250.36,192.168.10.9,23,23.0,0.0,0.0,0.0,0.0,0.0
35.167.226.133,192.168.10.9,93,93.0,0.0,0.0,0.0,0.0,0.0
52.204.10.102,192.168.10.9,12,12.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,34.225.210.19,17,17.0,0.0,0.0,0.0,0.0,0.0
34.225.210.19,192.168.10.9,14,14.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,80.85.85.173,17,17.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.201.35.92,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,34.205.21.160,31,31.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,70.42.132.21,27,27.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,151.101.22.2,121,121.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,184.86.217.145,23,23.0,0.0,0.0,0.0,0.0,0.0
184.86.217.145,192.168.10.9,23,23.0,0.0,0.0,0.0,0.0,0.0
151.101.22.2,192.168.10.9,109,109.0,0.0,0.0,0.0,0.0,0.0
52.201.35.92,192.168.10.9,15,15.0,0.0,0.0,0.0,0.0,0.0
80.85.85.173,192.168.10.9,14,14.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,104.196.146.38,105,105.0,0.0,0.0,0.0,0.0,0.0
34.205.21.160,192.168.10.9,29,29.0,0.0,0.0,0.0,0.0,0.0
70.42.132.21,192.168.10.9,25,25.0,0.0,0.0,0.0,0.0,0.0
104.196.146.38,192.168.10.9,97,97.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,54.164.201.153,29,29.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,54.225.209.131,38,38.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,54.236.87.23,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.55.169.85,29,29.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,50.116.194.21,111,111.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,38.65.20.26,156,156.0,0.0,0.0,0.0,0.0,0.0
54.164.201.153,192.168.10.9,19,19.0,0.0,0.0,0.0,0.0,0.0
54.236.87.23,192.168.10.9,14,14.0,0.0,0.0,0.0,0.0,0.0
54.225.209.131,192.168.10.9,35,35.0,0.0,0.0,0.0,0.0,0.0
52.55.169.85,192.168.10.9,26,26.0,0.0,0.0,0.0,0.0,0.0
38.65.20.26,192.168.10.9,121,121.0,0.0,0.0,0.0,0.0,0.0
50.116.194.21,192.168.10.9,111,111.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,37.187.86.42,15,15.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,162.208.22.34,2441,2441.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,68.67.178.173,33,33.0,0.0,0.0,0.0,0.0,0.0
162.208.22.34,192.168.10.5,2415,2415.0,0.0,0.0,0.0,0.0,0.0
68.67.178.173,192.168.10.9,34,34.0,0.0,0.0,0.0,0.0,0.0
37.187.86.42,192.168.10.9,9,9.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,54.241.153.60,84,84.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,54.152.161.245,9,9.0,0.0,0.0,0.0,0.0,0.0
54.241.153.60,192.168.10.5,86,86.0,0.0,0.0,0.0,0.0,0.0
54.152.161.245,192.168.10.5,9,9.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.22.170.72,15,15.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,139.162.146.37,17,17.0,0.0,0.0,0.0,0.0,0.0
52.22.170.72,192.168.10.9,13,13.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,151.101.2.49,44,44.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,23.194.180.219,31,31.0,0.0,0.0,0.0,0.0,0.0
151.101.2.49,192.168.10.9,41,41.0,0.0,0.0,0.0,0.0,0.0
23.194.180.219,192.168.10.9,33,33.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,52.14.217.119,178,178.0,0.0,0.0,0.0,0.0,0.0
139.162.146.37,192.168.10.9,14,14.0,0.0,0.0,0.0,0.0,0.0
52.14.217.119,192.168.10.5,143,143.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,192.243.250.58,63,63.0,0.0,0.0,0.0,0.0,0.0
192.243.250.58,192.168.10.9,62,62.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,151.101.128.207,23,23.0,0.0,0.0,0.0,0.0,0.0
151.101.128.207,192.168.10.9,25,25.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,23.21.69.150,87,87.0,0.0,0.0,0.0,0.0,0.0
23.21.69.150,192.168.10.9,77,77.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,50.31.164.173,81,81.0,0.0,0.0,0.0,0.0,0.0
50.31.164.173,192.168.10.9,82,82.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,72.5.205.44,85,85.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,72.21.91.113,22,22.0,0.0,0.0,0.0,0.0,0.0
72.21.91.113,192.168.10.9,22,22.0,0.0,0.0,0.0,0.0,0.0
72.5.205.44,192.168.10.9,69,69.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,23.194.140.15,64,64.0,0.0,0.0,0.0,0.0,0.0
23.194.140.15,192.168.10.9,83,83.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.84.145.67,82,82.0,0.0,0.0,0.0,0.0,0.0
52.84.145.67,192.168.10.9,106,106.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,13.58.119.233,9,9.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,104.28.17.9,14,14.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,40.121.220.251,11,11.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,151.101.208.166,284,284.0,0.0,0.0,0.0,0.0,0.0
104.28.17.9,192.168.10.9,12,12.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,23.194.141.229,17,17.0,0.0,0.0,0.0,0.0,0.0
151.101.208.166,192.168.10.9,284,284.0,0.0,0.0,0.0,0.0,0.0
23.194.141.229,192.168.10.9,15,15.0,0.0,0.0,0.0,0.0,0.0
13.58.119.233,192.168.10.9,7,7.0,0.0,0.0,0.0,0.0,0.0
40.121.220.251,192.168.10.9,7,7.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,34.230.154.9,38,38.0,0.0,0.0,0.0,0.0,0.0
34.230.154.9,192.168.10.9,40,40.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,204.154.111.108,59,59.0,0.0,0.0,0.0,0.0,0.0
204.154.111.108,192.168.10.9,46,46.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,38.71.5.33,199,199.0,0.0,0.0,0.0,0.0,0.0
38.71.5.33,192.168.10.9,231,231.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,74.117.199.102,31,31.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,23.23.175.171,39,39.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,69.164.0.128,27,27.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,54.225.151.241,17,17.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.3.119.216,624,624.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,54.192.36.63,32,32.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,54.225.255.135,15,15.0,0.0,0.0,0.0,0.0,0.0
69.164.0.128,192.168.10.9,32,32.0,0.0,0.0,0.0,0.0,0.0
74.117.199.102,192.168.10.9,23,23.0,0.0,0.0,0.0,0.0,0.0
23.23.175.171,192.168.10.9,39,39.0,0.0,0.0,0.0,0.0,0.0
54.192.36.63,192.168.10.9,34,34.0,0.0,0.0,0.0,0.0,0.0
54.225.151.241,192.168.10.9,14,14.0,0.0,0.0,0.0,0.0,0.0
52.3.119.216,192.168.10.9,616,616.0,0.0,0.0,0.0,0.0,0.0
54.225.255.135,192.168.10.9,9,9.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.0.178.86,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,23.63.152.219,17,17.0,0.0,0.0,0.0,0.0,0.0
52.0.178.86,192.168.10.9,14,14.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.84.145.117,96,96.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.24.144.52,65,65.0,0.0,0.0,0.0,0.0,0.0
52.84.145.117,192.168.10.9,86,86.0,0.0,0.0,0.0,0.0,0.0
23.63.152.219,192.168.10.9,15,15.0,0.0,0.0,0.0,0.0,0.0
52.24.144.52,192.168.10.9,58,58.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,8.43.72.47,74,74.0,0.0,0.0,0.0,0.0,0.0
8.43.72.47,192.168.10.9,69,69.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,34.226.7.180,34,34.0,0.0,0.0,0.0,0.0,0.0
34.226.7.180,192.168.10.9,30,30.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,23.23.124.232,24,24.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,54.225.147.109,64,64.0,0.0,0.0,0.0,0.0,0.0
23.23.124.232,192.168.10.9,23,23.0,0.0,0.0,0.0,0.0,0.0
54.225.147.109,192.168.10.9,57,57.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.84.145.148,21,21.0,0.0,0.0,0.0,0.0,0.0
52.84.145.148,192.168.10.9,21,21.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,54.69.173.138,29,29.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,34.202.143.194,34,34.0,0.0,0.0,0.0,0.0,0.0
34.202.143.194,192.168.10.9,30,30.0,0.0,0.0,0.0,0.0,0.0
54.69.173.138,192.168.10.9,25,25.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,199.244.48.54,1389,1389.0,0.0,0.0,0.0,0.0,0.0
199.244.48.54,192.168.10.9,1696,1696.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,54.164.157.184,8,8.0,0.0,0.0,0.0,0.0,0.0
54.164.157.184,192.168.10.9,4,4.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,34.204.127.166,7,7.0,0.0,0.0,0.0,0.0,0.0
34.204.127.166,192.168.10.9,6,6.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.6.27.111,48,48.0,0.0,0.0,0.0,0.0,0.0
52.6.27.111,192.168.10.9,47,47.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,192.35.249.124,1542,1542.0,0.0,0.0,0.0,0.0,0.0
192.35.249.124,192.168.10.9,2659,2659.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,104.97.73.166,331,331.0,0.0,0.0,0.0,0.0,0.0
104.97.73.166,192.168.10.9,267,267.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,169.60.66.35,39,39.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,69.90.153.134,40,40.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,198.51.152.183,122,122.0,0.0,0.0,0.0,0.0,0.0
69.90.153.134,192.168.10.9,31,31.0,0.0,0.0,0.0,0.0,0.0
198.51.152.183,192.168.10.9,117,117.0,0.0,0.0,0.0,0.0,0.0
169.60.66.35,192.168.10.9,34,34.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,198.54.12.145,2277,2277.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.2.87.114,34,34.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,204.2.255.235,28,28.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,54.193.106.88,15,15.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,209.15.36.32,26,26.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,193.70.47.154,7,7.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,85.114.159.93,30,30.0,0.0,0.0,0.0,0.0,0.0
198.54.12.145,192.168.10.9,2901,2901.0,0.0,0.0,0.0,0.0,0.0
52.2.87.114,192.168.10.9,30,30.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,50.18.172.166,39,39.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,72.21.81.64,323,323.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.22.157.218,45,45.0,0.0,0.0,0.0,0.0,0.0
204.2.255.235,192.168.10.9,29,29.0,0.0,0.0,0.0,0.0,0.0
72.21.81.64,192.168.10.9,470,470.0,0.0,0.0,0.0,0.0,0.0
54.193.106.88,192.168.10.9,16,16.0,0.0,0.0,0.0,0.0,0.0
52.22.157.218,192.168.10.9,43,43.0,0.0,0.0,0.0,0.0,0.0
193.70.47.154,192.168.10.9,5,5.0,0.0,0.0,0.0,0.0,0.0
85.114.159.93,192.168.10.9,28,28.0,0.0,0.0,0.0,0.0,0.0
50.18.172.166,192.168.10.9,32,32.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,74.217.253.61,91,91.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,205.180.87.201,17,17.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,34.202.69.17,309,309.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.2.56.173,266,266.0,0.0,0.0,0.0,0.0,0.0
74.217.253.61,192.168.10.9,84,84.0,0.0,0.0,0.0,0.0,0.0
52.2.56.173,192.168.10.9,226,226.0,0.0,0.0,0.0,0.0,0.0
34.202.69.17,192.168.10.9,240,240.0,0.0,0.0,0.0,0.0,0.0
205.180.87.201,192.168.10.9,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,54.228.237.62,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,8.41.222.241,156,156.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.1.130.160,66,66.0,0.0,0.0,0.0,0.0,0.0
8.41.222.241,192.168.10.9,122,122.0,0.0,0.0,0.0,0.0,0.0
52.1.130.160,192.168.10.9,57,57.0,0.0,0.0,0.0,0.0,0.0
54.228.237.62,192.168.10.9,19,19.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,198.199.94.97,8,8.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,199.233.57.18,315,315.0,0.0,0.0,0.0,0.0,0.0
199.233.57.18,192.168.10.9,190,190.0,0.0,0.0,0.0,0.0,0.0
198.199.94.97,192.168.10.9,7,7.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,23.208.165.24,84,84.0,0.0,0.0,0.0,0.0,0.0
23.208.165.24,192.168.10.9,72,72.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,104.16.24.216,58,58.0,0.0,0.0,0.0,0.0,0.0
104.16.24.216,192.168.10.9,55,55.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,172.217.10.6,248,248.0,0.0,0.0,0.0,0.0,0.0
172.217.10.6,192.168.10.9,387,387.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,173.222.140.253,22,22.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.5.125.80,14,14.0,0.0,0.0,0.0,0.0,0.0
173.222.140.253,192.168.10.9,21,21.0,0.0,0.0,0.0,0.0,0.0
52.5.125.80,192.168.10.9,15,15.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,172.217.7.14,182,182.0,0.0,0.0,0.0,0.0,0.0
172.217.7.14,192.168.10.9,179,179.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,23.194.180.169,129,129.0,0.0,0.0,0.0,0.0,0.0
23.194.180.169,192.168.10.9,122,122.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,173.194.131.75,5745,5745.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,129.146.14.101,166,166.0,0.0,0.0,0.0,0.0,0.0
173.194.131.75,192.168.10.9,6874,6874.0,0.0,0.0,0.0,0.0,0.0
129.146.14.101,192.168.10.9,145,145.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,136.243.131.32,21,21.0,0.0,0.0,0.0,0.0,0.0
136.243.131.32,192.168.10.9,18,18.0,0.0,0.0,0.0,0.0,0.0
192.168.10.9,52.8.87.116,40,40.0,0.0,0.0,0.0,0.0,0.0
52.8.87.116,192.168.10.9,32,32.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,23.21.59.34,15,15.0,0.0,0.0,0.0,0.0,0.0
23.21.59.34,192.168.10.15,15,15.0,0.0,0.0,0.0,0.0,0.0
192.168.10.50,206.108.0.133,15,0.0,15.0,0.0,0.0,0.0,0.0
206.108.0.133,192.168.10.50,15,0.0,15.0,0.0,0.0,0.0,0.0
192.168.10.50,154.16.245.246,16,0.0,16.0,0.0,0.0,0.0,0.0
154.16.245.246,192.168.10.50,16,0.0,16.0,0.0,0.0,0.0,0.0
192.168.10.50,4.53.160.75,16,0.0,16.0,0.0,0.0,0.0,0.0
4.53.160.75,192.168.10.50,16,0.0,16.0,0.0,0.0,0.0,0.0
192.168.10.50,24.86.68.24,57,0.0,57.0,0.0,0.0,0.0,0.0
192.168.10.50,69.167.160.102,15,0.0,15.0,0.0,0.0,0.0,0.0
192.168.10.50,144.217.240.204,16,0.0,16.0,0.0,0.0,0.0,0.0
144.217.240.204,192.168.10.50,16,0.0,16.0,0.0,0.0,0.0,0.0
69.167.160.102,192.168.10.50,15,0.0,15.0,0.0,0.0,0.0,0.0
192.168.10.50,199.182.221.110,16,0.0,16.0,0.0,0.0,0.0,0.0
24.86.68.24,192.168.10.50,56,0.0,56.0,0.0,0.0,0.0,0.0
199.182.221.110,192.168.10.50,16,0.0,16.0,0.0,0.0,0.0,0.0
192.168.10.12,85.111.71.114,801,801.0,0.0,0.0,0.0,0.0,0.0
85.111.71.114,192.168.10.12,561,561.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,104.80.89.49,23,23.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,172.217.6.200,228,228.0,0.0,0.0,0.0,0.0,0.0
172.217.6.200,192.168.10.12,239,239.0,0.0,0.0,0.0,0.0,0.0
104.80.89.49,192.168.10.12,19,19.0,0.0,0.0,0.0,0.0,0.0
192.168.10.50,206.75.89.101,15,0.0,15.0,0.0,0.0,0.0,0.0
192.168.10.50,129.6.15.29,84,0.0,84.0,0.0,0.0,0.0,0.0
129.6.15.29,192.168.10.50,84,0.0,84.0,0.0,0.0,0.0,0.0
192.168.10.50,91.189.91.157,12,0.0,12.0,0.0,0.0,0.0,0.0
91.189.91.157,192.168.10.50,12,0.0,12.0,0.0,0.0,0.0,0.0
206.75.89.101,192.168.10.50,15,0.0,15.0,0.0,0.0,0.0,0.0
209.15.36.32,192.168.10.9,11,11.0,0.0,0.0,0.0,0.0,0.0
192.168.10.12,216.58.219.227,190,190.0,0.0,0.0,0.0,0.0,0.0
216.58.219.227,192.168.10.12,181,181.0,0.0,0.0,0.0,0.0,0.0
