Src,Dst,Total,TCP,UDP,ICMP,othProto,ARP,others
23.15.4.17,192.168.10.15,186,186.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,40.113.14.159,12,12.0,0.0,0.0,0.0,0.0,0.0
40.113.14.159,192.168.10.14,8,8.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,192.229.162.23,110,110.0,0.0,0.0,0.0,0.0,0.0
192.229.162.23,192.168.10.15,144,144.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,52.84.145.155,95,95.0,0.0,0.0,0.0,0.0,0.0
52.84.145.155,192.168.10.15,99,99.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,104.88.107.249,704,704.0,0.0,0.0,0.0,0.0,0.0
104.88.107.249,192.168.10.15,897,897.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,172.217.9.238,1585,1585.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,93.184.216.180,141,141.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,157.240.2.25,481,481.0,0.0,0.0,0.0,0.0,0.0
172.217.9.238,192.168.10.15,2029,2029.0,0.0,0.0,0.0,0.0,0.0
93.184.216.180,192.168.10.15,163,163.0,0.0,0.0,0.0,0.0,0.0
157.240.2.25,192.168.10.15,557,557.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,172.217.6.238,477,477.0,0.0,0.0,0.0,0.0,0.0
172.217.6.238,192.168.10.15,539,539.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,52.43.121.89,24,24.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,54.228.207.5,112,112.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,172.217.6.226,500,500.0,0.0,0.0,0.0,0.0,0.0
52.43.121.89,192.168.10.15,21,21.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,216.239.32.27,39,39.0,0.0,0.0,0.0,0.0,0.0
172.217.6.226,192.168.10.15,631,631.0,0.0,0.0,0.0,0.0,0.0
54.228.207.5,192.168.10.15,110,110.0,0.0,0.0,0.0,0.0,0.0
216.239.32.27,192.168.10.15,38,38.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,23.65.11.27,39,39.0,0.0,0.0,0.0,0.0,0.0
23.65.11.27,192.168.10.15,33,33.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,144.2.1.1,57,57.0,0.0,0.0,0.0,0.0,0.0
144.2.1.1,192.168.10.15,59,59.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,192.243.250.84,23,23.0,0.0,0.0,0.0,0.0,0.0
192.243.250.84,192.168.10.15,27,27.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,173.194.204.157,35,35.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,52.26.67.88,32,32.0,0.0,0.0,0.0,0.0,0.0
173.194.204.157,192.168.10.15,35,35.0,0.0,0.0,0.0,0.0,0.0
52.26.67.88,192.168.10.15,28,28.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,157.240.18.35,518,518.0,0.0,0.0,0.0,0.0,0.0
157.240.18.35,192.168.10.15,590,590.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,172.217.11.36,56,56.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,172.217.11.34,865,865.0,0.0,0.0,0.0,0.0,0.0
172.217.11.36,192.168.10.15,49,49.0,0.0,0.0,0.0,0.0,0.0
172.217.11.34,192.168.10.15,1060,1060.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,172.217.12.195,408,408.0,0.0,0.0,0.0,0.0,0.0
172.217.12.195,192.168.10.15,420,420.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,68.67.178.243,68,68.0,0.0,0.0,0.0,0.0,0.0
68.67.178.243,192.168.10.5,65,65.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,192.40.39.121,32,32.0,0.0,0.0,0.0,0.0,0.0
192.40.39.121,192.168.10.5,37,37.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,72.30.3.42,37,37.0,0.0,0.0,0.0,0.0,0.0
72.30.3.42,192.168.10.5,36,36.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,69.147.64.34,39,39.0,0.0,0.0,0.0,0.0,0.0
69.147.64.34,192.168.10.5,40,40.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,209.15.36.34,56,56.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,172.217.10.102,97,97.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,63.251.98.12,132,132.0,0.0,0.0,0.0,0.0,0.0
172.217.10.102,192.168.10.5,114,114.0,0.0,0.0,0.0,0.0,0.0
63.251.98.12,192.168.10.5,123,123.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,204.11.109.68,39,39.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,169.60.66.35,21,21.0,0.0,0.0,0.0,0.0,0.0
169.60.66.35,192.168.10.5,21,21.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,172.217.6.238,891,891.0,0.0,0.0,0.0,0.0,0.0
204.11.109.68,192.168.10.5,39,39.0,0.0,0.0,0.0,0.0,0.0
172.217.6.238,192.168.10.5,1225,1225.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,74.201.229.68,12,12.0,0.0,0.0,0.0,0.0,0.0
74.201.229.68,192.168.10.5,11,11.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,185.167.164.42,23,23.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,54.210.212.177,28,28.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,52.55.139.128,40,40.0,0.0,0.0,0.0,0.0,0.0
185.167.164.42,192.168.10.5,16,16.0,0.0,0.0,0.0,0.0,0.0
52.55.139.128,192.168.10.5,32,32.0,0.0,0.0,0.0,0.0,0.0
54.210.212.177,192.168.10.5,25,25.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,172.217.1.166,189,189.0,0.0,0.0,0.0,0.0,0.0
172.217.1.166,192.168.10.5,237,237.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,23.65.11.27,27,27.0,0.0,0.0,0.0,0.0,0.0
23.65.11.27,192.168.10.5,22,22.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,172.217.6.226,75,75.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,52.94.232.32,33,33.0,0.0,0.0,0.0,0.0,0.0
172.217.6.226,192.168.10.5,67,67.0,0.0,0.0,0.0,0.0,0.0
52.94.232.32,192.168.10.5,31,31.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,13.82.187.188,20,20.0,0.0,0.0,0.0,0.0,0.0
13.82.187.188,192.168.10.14,18,18.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,98.139.199.205,28,28.0,0.0,0.0,0.0,0.0,0.0
98.139.199.205,192.168.10.5,26,26.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,40.86.186.68,14,14.0,0.0,0.0,0.0,0.0,0.0
40.86.186.68,192.168.10.14,10,10.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,107.21.209.133,15,15.0,0.0,0.0,0.0,0.0,0.0
107.21.209.133,192.168.10.5,14,14.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,52.84.145.38,31,31.0,0.0,0.0,0.0,0.0,0.0
52.84.145.38,192.168.10.8,26,26.0,0.0,0.0,0.0,0.0,0.0
209.15.36.34,192.168.10.5,31,31.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,52.88.212.202,15,15.0,0.0,0.0,0.0,0.0,0.0
52.88.212.202,192.168.10.5,14,14.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,172.217.9.238,869,869.0,0.0,0.0,0.0,0.0,0.0
172.217.9.238,192.168.10.8,911,911.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,172.217.6.238,412,412.0,0.0,0.0,0.0,0.0,0.0
172.217.6.238,192.168.10.8,418,418.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,173.194.204.156,72,72.0,0.0,0.0,0.0,0.0,0.0
173.194.204.156,192.168.10.8,62,62.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,23.194.182.34,246,246.0,0.0,0.0,0.0,0.0,0.0
23.194.182.34,192.168.10.8,241,241.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,23.61.187.27,1221,1221.0,0.0,0.0,0.0,0.0,0.0
23.61.187.27,192.168.10.8,1032,1032.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.61.187.27,1771,1771.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,136.147.96.34,21,21.0,0.0,0.0,0.0,0.0,0.0
23.61.187.27,192.168.10.14,1507,1507.0,0.0,0.0,0.0,0.0,0.0
136.147.96.34,192.168.10.8,21,21.0,0.0,0.0,0.0,0.0,0.0
192.168.10.8,151.101.0.249,337,337.0,0.0,0.0,0.0,0.0,0.0
151.101.0.249,192.168.10.8,374,374.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,54.175.144.106,45,45.0,0.0,0.0,0.0,0.0,0.0
54.175.144.106,192.168.10.5,48,48.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,137.116.74.190,18,18.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,134.170.104.154,20,20.0,0.0,0.0,0.0,0.0,0.0
134.170.104.154,192.168.10.15,17,17.0,0.0,0.0,0.0,0.0,0.0
192.168.10.15,23.217.25.139,14,14.0,0.0,0.0,0.0,0.0,0.0
23.217.25.139,192.168.10.15,10,10.0,0.0,0.0,0.0,0.0,0.0
192.168.10.50,224.0.0.251,400,0.0,400.0,0.0,0.0,0.0,0.0
00:19:b9:0a:69:f1,33:33:00:00:00:fb,374,0.0,0.0,0.0,0.0,0.0,374.0
192.168.10.5,104.193.83.57,59,59.0,0.0,0.0,0.0,0.0,0.0
104.193.83.57,192.168.10.5,49,49.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.32.145.133,582,582.0,0.0,0.0,0.0,0.0,0.0
23.32.145.133,192.168.10.14,735,735.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.50.75.27,2106,2106.0,0.0,0.0,0.0,0.0,0.0
23.50.75.27,192.168.10.14,1761,1761.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,34.210.245.93,204,204.0,0.0,0.0,0.0,0.0,0.0
34.210.245.93,192.168.10.16,167,167.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,52.84.145.166,58,58.0,0.0,0.0,0.0,0.0,0.0
52.84.145.166,192.168.10.16,39,39.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.194.181.110,191,191.0,0.0,0.0,0.0,0.0,0.0
23.194.181.110,192.168.10.14,232,232.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.21.39.34,19,19.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.207.47.102,60,60.0,0.0,0.0,0.0,0.0,0.0
52.21.39.34,192.168.10.14,20,20.0,0.0,0.0,0.0,0.0,0.0
23.207.47.102,192.168.10.14,55,55.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,35.161.35.168,34,34.0,0.0,0.0,0.0,0.0,0.0
35.161.35.168,192.168.10.14,33,33.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,35.167.226.133,65,65.0,0.0,0.0,0.0,0.0,0.0
35.167.226.133,192.168.10.14,60,60.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,192.243.232.58,124,124.0,0.0,0.0,0.0,0.0,0.0
192.243.232.58,192.168.10.14,107,107.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,63.140.32.136,24,24.0,0.0,0.0,0.0,0.0,0.0
63.140.32.136,192.168.10.14,27,27.0,0.0,0.0,0.0,0.0,0.0
192.168.10.19,192.168.10.50,5968,5968.0,0.0,0.0,0.0,0.0,0.0
192.168.10.19,173.194.68.109,22,22.0,0.0,0.0,0.0,0.0,0.0
173.194.68.109,192.168.10.19,25,25.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,195.178.101.209,126,126.0,0.0,0.0,0.0,0.0,0.0
195.178.101.209,192.168.10.16,137,137.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,195.178.101.237,452,452.0,0.0,0.0,0.0,0.0,0.0
195.178.101.237,192.168.10.16,616,616.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,195.178.101.172,35,35.0,0.0,0.0,0.0,0.0,0.0
195.178.101.172,192.168.10.16,36,36.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,23.36.82.246,21,21.0,0.0,0.0,0.0,0.0,0.0
23.36.82.246,192.168.10.14,21,21.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,172.217.11.34,685,685.0,0.0,0.0,0.0,0.0,0.0
172.217.11.34,192.168.10.16,630,630.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,172.217.10.226,874,874.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,72.247.85.144,159,159.0,0.0,0.0,0.0,0.0,0.0
172.217.10.226,192.168.10.16,842,842.0,0.0,0.0,0.0,0.0,0.0
72.247.85.144,192.168.10.16,152,152.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,52.84.145.252,104,104.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,172.217.10.74,129,129.0,0.0,0.0,0.0,0.0,0.0
52.84.145.252,192.168.10.16,93,93.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,172.217.10.1,312,312.0,0.0,0.0,0.0,0.0,0.0
172.217.10.74,192.168.10.16,113,113.0,0.0,0.0,0.0,0.0,0.0
172.217.10.1,192.168.10.16,677,677.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,172.217.6.238,996,996.0,0.0,0.0,0.0,0.0,0.0
172.217.6.238,192.168.10.16,1430,1430.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,195.178.101.177,36,36.0,0.0,0.0,0.0,0.0,0.0
195.178.101.177,192.168.10.16,38,38.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,172.217.12.163,292,292.0,0.0,0.0,0.0,0.0,0.0
172.217.12.163,192.168.10.16,236,236.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,52.17.194.198,31,31.0,0.0,0.0,0.0,0.0,0.0
52.17.194.198,192.168.10.16,24,24.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,23.211.130.82,34,34.0,0.0,0.0,0.0,0.0,0.0
23.211.130.82,192.168.10.16,29,29.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,172.217.9.238,810,810.0,0.0,0.0,0.0,0.0,0.0
172.217.9.238,192.168.10.16,663,663.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,52.84.143.110,64,64.0,0.0,0.0,0.0,0.0,0.0
52.84.143.110,192.168.10.16,52,52.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,91.215.100.39,50,50.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,173.194.204.154,61,61.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,31.13.80.12,321,321.0,0.0,0.0,0.0,0.0,0.0
31.13.80.12,192.168.10.16,325,325.0,0.0,0.0,0.0,0.0,0.0
173.194.204.154,192.168.10.16,53,53.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,198.232.125.23,21,21.0,0.0,0.0,0.0,0.0,0.0
91.215.100.39,192.168.10.16,41,41.0,0.0,0.0,0.0,0.0,0.0
198.232.125.23,192.168.10.16,19,19.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,151.101.0.175,120,120.0,0.0,0.0,0.0,0.0,0.0
151.101.0.175,192.168.10.16,100,100.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,172.217.11.36,93,93.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,74.119.118.82,138,138.0,0.0,0.0,0.0,0.0,0.0
172.217.11.36,192.168.10.16,86,86.0,0.0,0.0,0.0,0.0,0.0
74.119.118.82,192.168.10.16,134,134.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,157.240.2.35,357,357.0,0.0,0.0,0.0,0.0,0.0
157.240.2.35,192.168.10.16,352,352.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,52.19.14.197,49,49.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,50.19.100.200,45,45.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,178.250.0.85,127,127.0,0.0,0.0,0.0,0.0,0.0
50.19.100.200,192.168.10.16,34,34.0,0.0,0.0,0.0,0.0,0.0
52.19.14.197,192.168.10.16,40,40.0,0.0,0.0,0.0,0.0,0.0
178.250.0.85,192.168.10.16,124,124.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,72.167.18.239,39,39.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,172.217.12.195,297,297.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,193.46.63.75,19,19.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,91.215.103.65,18,18.0,0.0,0.0,0.0,0.0,0.0
172.217.12.195,192.168.10.16,254,254.0,0.0,0.0,0.0,0.0,0.0
72.167.18.239,192.168.10.16,40,40.0,0.0,0.0,0.0,0.0,0.0
193.46.63.75,192.168.10.16,17,17.0,0.0,0.0,0.0,0.0,0.0
91.215.103.65,192.168.10.16,15,15.0,0.0,0.0,0.0,0.0,0.0
192.168.10.19,91.218.132.70,11,11.0,0.0,0.0,0.0,0.0,0.0
91.218.132.70,192.168.10.19,9,9.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,178.250.0.77,118,118.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,54.243.169.39,57,57.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,107.22.241.77,73,73.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,85.114.159.93,48,48.0,0.0,0.0,0.0,0.0,0.0
54.243.169.39,192.168.10.16,43,43.0,0.0,0.0,0.0,0.0,0.0
178.250.0.77,192.168.10.16,119,119.0,0.0,0.0,0.0,0.0,0.0
107.22.241.77,192.168.10.16,64,64.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,68.67.178.138,154,154.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,185.167.164.42,70,70.0,0.0,0.0,0.0,0.0,0.0
68.67.178.138,192.168.10.16,162,162.0,0.0,0.0,0.0,0.0,0.0
185.167.164.42,192.168.10.16,52,52.0,0.0,0.0,0.0,0.0,0.0
85.114.159.93,192.168.10.16,38,38.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,198.51.158.116,46,46.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,52.44.223.40,15,15.0,0.0,0.0,0.0,0.0,0.0
198.51.158.116,192.168.10.16,44,44.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,172.217.6.226,719,719.0,0.0,0.0,0.0,0.0,0.0
52.44.223.40,192.168.10.16,13,13.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,23.15.4.8,38,38.0,0.0,0.0,0.0,0.0,0.0
23.15.4.8,192.168.10.16,32,32.0,0.0,0.0,0.0,0.0,0.0
172.217.6.226,192.168.10.16,769,769.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,63.251.98.12,178,178.0,0.0,0.0,0.0,0.0,0.0
63.251.98.12,192.168.10.16,180,180.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,52.17.89.12,17,17.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,52.4.13.66,20,20.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,104.16.26.216,148,148.0,0.0,0.0,0.0,0.0,0.0
104.16.26.216,192.168.10.16,136,136.0,0.0,0.0,0.0,0.0,0.0
52.4.13.66,192.168.10.16,18,18.0,0.0,0.0,0.0,0.0,0.0
192.168.10.19,23.15.4.18,49,49.0,0.0,0.0,0.0,0.0,0.0
52.17.89.12,192.168.10.16,13,13.0,0.0,0.0,0.0,0.0,0.0
23.15.4.18,192.168.10.19,40,40.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,208.81.233.48,62,62.0,0.0,0.0,0.0,0.0,0.0
208.81.233.48,192.168.10.16,52,52.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,52.216.1.80,13,13.0,0.0,0.0,0.0,0.0,0.0
52.216.1.80,192.168.10.16,10,10.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,169.55.165.137,39,39.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,23.194.181.179,24,24.0,0.0,0.0,0.0,0.0,0.0
169.55.165.137,192.168.10.16,34,34.0,0.0,0.0,0.0,0.0,0.0
23.194.181.179,192.168.10.16,22,22.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,52.7.32.18,30,30.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,34.226.73.252,18,18.0,0.0,0.0,0.0,0.0,0.0
52.7.32.18,192.168.10.16,24,24.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,148.251.77.207,16,16.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,52.70.140.205,18,18.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,104.196.13.90,41,41.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,5.196.119.249,74,74.0,0.0,0.0,0.0,0.0,0.0
34.226.73.252,192.168.10.16,15,15.0,0.0,0.0,0.0,0.0,0.0
52.70.140.205,192.168.10.16,15,15.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,52.73.123.67,17,17.0,0.0,0.0,0.0,0.0,0.0
104.196.13.90,192.168.10.16,36,36.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,195.93.42.12,91,91.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,152.163.56.2,178,178.0,0.0,0.0,0.0,0.0,0.0
52.73.123.67,192.168.10.16,15,15.0,0.0,0.0,0.0,0.0,0.0
5.196.119.249,192.168.10.16,56,56.0,0.0,0.0,0.0,0.0,0.0
148.251.77.207,192.168.10.16,14,14.0,0.0,0.0,0.0,0.0,0.0
152.163.56.2,192.168.10.16,155,155.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,192.82.242.21,168,168.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,98.139.225.43,250,250.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,98.139.225.35,178,178.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,107.178.242.85,92,92.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,199.187.193.19,23,23.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,151.101.0.68,75,75.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,52.6.174.16,18,18.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,151.101.2.2,313,313.0,0.0,0.0,0.0,0.0,0.0
192.82.242.21,192.168.10.16,153,153.0,0.0,0.0,0.0,0.0,0.0
98.139.225.35,192.168.10.16,161,161.0,0.0,0.0,0.0,0.0,0.0
98.139.225.43,192.168.10.16,210,210.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,172.217.12.174,1270,1270.0,0.0,0.0,0.0,0.0,0.0
151.101.0.68,192.168.10.16,68,68.0,0.0,0.0,0.0,0.0,0.0
151.101.2.2,192.168.10.16,289,289.0,0.0,0.0,0.0,0.0,0.0
107.178.242.85,192.168.10.16,80,80.0,0.0,0.0,0.0,0.0,0.0
195.93.42.12,192.168.10.16,81,81.0,0.0,0.0,0.0,0.0,0.0
172.217.12.174,192.168.10.16,1102,1102.0,0.0,0.0,0.0,0.0,0.0
52.6.174.16,192.168.10.16,15,15.0,0.0,0.0,0.0,0.0,0.0
199.187.193.19,192.168.10.16,22,22.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,23.194.181.232,60,60.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,52.2.5.150,66,66.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,74.119.118.94,463,463.0,0.0,0.0,0.0,0.0,0.0
23.194.181.232,192.168.10.16,52,52.0,0.0,0.0,0.0,0.0,0.0
74.119.118.94,192.168.10.16,450,450.0,0.0,0.0,0.0,0.0,0.0
52.2.5.150,192.168.10.16,50,50.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,23.194.180.169,26,26.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,208.185.50.80,126,126.0,0.0,0.0,0.0,0.0,0.0
23.194.180.169,192.168.10.16,25,25.0,0.0,0.0,0.0,0.0,0.0
208.185.50.80,192.168.10.16,113,113.0,0.0,0.0,0.0,0.0,0.0
192.168.10.16,23.208.165.24,230,230.0,0.0,0.0,0.0,0.0,0.0
23.208.165.24,192.168.10.16,198,198.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,68.67.178.230,76,76.0,0.0,0.0,0.0,0.0,0.0
68.67.178.230,192.168.10.5,69,69.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,172.217.6.226,425,425.0,0.0,0.0,0.0,0.0,0.0
172.217.6.226,192.168.10.14,451,451.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,37.157.4.14,65,65.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,172.217.6.238,466,466.0,0.0,0.0,0.0,0.0,0.0
172.217.6.238,192.168.10.14,394,394.0,0.0,0.0,0.0,0.0,0.0
37.157.4.14,192.168.10.14,60,60.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,69.172.216.55,159,159.0,0.0,0.0,0.0,0.0,0.0
69.172.216.55,192.168.10.5,192,192.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,74.119.118.82,122,122.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,68.67.178.243,75,75.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,69.194.244.13,28,28.0,0.0,0.0,0.0,0.0,0.0
74.119.118.82,192.168.10.14,127,127.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,85.114.159.93,47,47.0,0.0,0.0,0.0,0.0,0.0
68.67.178.243,192.168.10.14,82,82.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,52.43.120.3,24,24.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,213.202.235.3,21,21.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,107.23.92.200,27,27.0,0.0,0.0,0.0,0.0,0.0
69.194.244.13,192.168.10.14,21,21.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,184.31.204.220,24,24.0,0.0,0.0,0.0,0.0,0.0
85.114.159.93,192.168.10.14,44,44.0,0.0,0.0,0.0,0.0,0.0
52.43.120.3,192.168.10.14,19,19.0,0.0,0.0,0.0,0.0,0.0
184.31.204.220,192.168.10.14,23,23.0,0.0,0.0,0.0,0.0,0.0
107.23.92.200,192.168.10.5,23,23.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,107.20.192.184,23,23.0,0.0,0.0,0.0,0.0,0.0
213.202.235.3,192.168.10.14,19,19.0,0.0,0.0,0.0,0.0,0.0
107.20.192.184,192.168.10.5,21,21.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,104.16.25.216,118,118.0,0.0,0.0,0.0,0.0,0.0
104.16.25.216,192.168.10.14,103,103.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,52.216.1.80,10,10.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,50.63.243.230,534,534.0,0.0,0.0,0.0,0.0,0.0
50.63.243.230,192.168.10.5,497,497.0,0.0,0.0,0.0,0.0,0.0
192.168.10.14,178.255.83.1,1613,1613.0,0.0,0.0,0.0,0.0,0.0
192.168.10.5,64.124.217.61,13,13.0,0.0,0.0,0.0,0.0,0.0
52.216.1.80,192.168.10.5,11,11.0,0.0,0.0,0.0,0.0,0.0
